# winmostar

       850 atoms    

         2 atom types    

      -10.766470000000034        10.766469999999963 xlo xhi
      -10.766470000000016        10.766469999999981 ylo yhi
      -10.766469999999998        10.766469999999998 zlo zhi

Masses

    1        12.011000000000000 # C    
    2         1.008000000000000 # H    

Atoms

       1     1        -6.303000000000000         7.664000000000000         2.392000000000000
       2     1        -5.157000000000000         8.533000000000000         1.988000000000000
       3     1        -7.339000000000000         8.506000000000000         3.061000000000000
       4     1        -6.878000000000000         7.019000000000000         1.174000000000000
       5     1        -5.809000000000000         6.618000000000000         3.337000000000000
       6     2        -5.521000000000000         9.303000000000001         1.291000000000000
       7     2        -4.732999999999999         9.007999999999999         2.885000000000000
       8     2        -4.394000000000000         7.913000000000000         1.495000000000000
       9     2        -6.897000000000000         8.981000000000000         3.949000000000000
      10     2        -7.684000000000000         9.276999999999999         2.355000000000000
      11     2        -8.183000000000000         7.866000000000000         3.359000000000000
      12     2        -7.227000000000000         7.803000000000000         0.485000000000000
      13     2        -6.100000000000000         6.412000000000000         0.688000000000000
      14     2        -7.722000000000000         6.379000000000000         1.472000000000000
      15     2        -5.040000000000000         6.014000000000000         2.834000000000000
      16     2        -5.380000000000000         7.109000000000000         4.223000000000000
      17     2        -6.653000000000000         5.978000000000000         3.635000000000000
      18     1        -3.194000000000000        -1.688000000000000         0.533000000000000
      19     1        -4.047000000000000        -2.742000000000000        -0.095000000000000
      20     1        -3.982000000000000        -0.996000000000000         1.597000000000000
      21     1        -1.987000000000000        -2.333000000000000         1.131000000000000
      22     1        -2.782000000000000        -0.708000000000000        -0.515000000000000
      23     2        -4.351000000000000        -3.464000000000000         0.677000000000000
      24     2        -4.936000000000000        -2.267000000000000        -0.536000000000000
      25     2        -3.468000000000000        -3.252000000000000        -0.878000000000000
      26     2        -4.871000000000001        -0.536000000000000         1.142000000000000
      27     2        -4.285999999999999        -1.733000000000000         2.354000000000000
      28     2        -3.353000000000000        -0.220000000000000         2.059000000000000
      29     2        -2.309000000000000        -3.059000000000000         1.893000000000000
      30     2        -1.425000000000000        -2.847000000000000         0.338000000000000
      31     2        -1.359000000000000        -1.558000000000000         1.594000000000000
      32     2        -2.213000000000000        -1.235000000000000        -1.295000000000000
      33     2        -3.681000000000000        -0.251000000000000        -0.952000000000000
      34     2        -2.153000000000000         0.067000000000000        -0.052000000000000
      35     1         7.592000000000000         1.785000000000000         7.554000000000000
      36     1         6.671000000000000         2.685000000000000         8.310000000000000
      37     1         8.590000000000000         1.205000000000000         8.501000000000000
      38     1         6.794000000000000         0.692000000000000         6.922000000000000
      39     1         8.292000000000000         2.579000000000000         6.500000000000000
      40     2         6.155000000000000         2.100000000000000         9.086000000000000
      41     2         7.258000000000000         3.491000000000000         8.775000000000000
      42     2         5.935000000000000         3.112000000000000         7.612000000000000
      43     2         9.162000000000001         2.023000000000000         8.965000000000000
      44     2         8.058999999999999         0.632000000000000         9.276000000000000
      45     2         9.269000000000000         0.542000000000000         7.944000000000000
      46     2         6.278000000000000         0.124000000000000         7.710000000000000
      47     2         6.058000000000000         1.136000000000000         6.236000000000000
      48     2         7.473000000000000         0.029000000000000         6.366000000000000
      49     2         7.543000000000000         3.008000000000000         5.818000000000000
      50     2         8.865000000000000         3.385000000000000         6.981000000000000
      51     2         8.971000000000000         1.916000000000000         5.943000000000000
      52     1         4.277000000000000        -2.038000000000000         5.029000000000000
      53     1         5.579000000000000        -1.623000000000000         4.425000000000000
      54     1         4.476000000000000        -2.287000000000000         6.488000000000000
      55     1         3.279000000000000        -0.945000000000000         4.829000000000000
      56     1         3.807000000000000        -3.286000000000000         4.357999999999999
      57     2         5.926000000000000        -0.703000000000000         4.918999999999999
      58     2         6.315000000000000        -2.428000000000000         4.571000000000000
      59     2         5.433000000000000        -1.439000000000000         3.350000000000000
      60     2         5.221000000000000        -3.086000000000000         6.617000000000000
      61     2         4.832000000000000        -1.361000000000000         6.964000000000000
      62     2         3.517000000000000        -2.592000000000000         6.932000000000000
      63     2         3.646000000000000        -0.031000000000000         5.320000000000000
      64     2         3.153000000000000        -0.767000000000000         3.751000000000000
      65     2         2.321000000000000        -1.250000000000000         5.274000000000000
      66     2         3.676000000000000        -3.089000000000000         3.284000000000000
      67     2         4.557000000000001        -4.077000000000000         4.505000000000000
      68     2         2.848000000000000        -3.592000000000000         4.803000000000000
      69     1        -4.958000000000000        -2.560000000000000        -5.619000000000000
      70     1        -5.890000000000000        -1.394000000000000        -5.559999999999999
      71     1        -4.886999999999999        -3.056000000000000        -7.025000000000000
      72     1        -3.604000000000000        -2.124000000000000        -5.164000000000000
      73     1        -5.473000000000000        -3.639000000000000        -4.723000000000000
      74     2        -5.511000000000000        -0.600000000000000        -6.220000000000000
