#! FIELDS d1 file.free der_d1
#! SET min_d1 0.72948
#! SET max_d1 5.99786
#! SET nbins_d1  76
#! SET periodic_d1 false
    0.729480000    0.984005465   -0.004491104
    0.799725067    0.983305575   -0.016607390
    0.869970133    0.981101997   -0.050821470
    0.940215200    0.974979234   -0.134807766
    1.010460267    0.959928390   -0.313996294
    1.080705333    0.927345301   -0.642099352
    1.150950400    0.865471423   -1.148390675
    1.221195467    0.762802099   -1.787062918
    1.291440533    0.614949640   -2.398374196
    1.361685600    0.432358301   -2.731173914
    1.431930667    0.243353296   -2.551523029
    1.502175733    0.087679198   -1.790897967
    1.572420800    0.001273597   -0.629431665
    1.642665867    0.000000000    0.564367602
    1.712910933    0.072330499    1.413405194
    1.783156000    0.185483916    1.712871124
    1.853401067    0.300819145    1.500352954
    1.923646133    0.389336812    0.994029141
    1.993891200    0.439919584    0.462363457
    2.064136267    0.458483591    0.106083443
    2.134381333    0.460692907   -0.002950841
    2.204626400    0.462624327    0.080912058
    2.274871467    0.473640507    0.230664327
    2.345116533    0.493914845    0.325134737
    2.415361600    0.517000293    0.309333318
    2.485606667    0.535363179    0.199400675
    2.555851733    0.544288921    0.052451959
    2.626096800    0.543132402   -0.080683210
    2.696341867    0.533809775   -0.178887233
    2.766586933    0.518814925   -0.243365680
    2.836832000    0.500317913   -0.278941445
    2.907077067    0.480327846   -0.286431518
    2.977322133    0.460876473   -0.264830364
    3.047567200    0.443701733   -0.222920817
    3.117812267    0.429656841   -0.179333619
    3.188057333    0.418188841   -0.150275769
    3.258302400    0.408141249   -0.137923554
    3.328547467    0.398781880   -0.127913724
    3.398792533    0.390570079   -0.103971639
    3.469037600    0.384624769   -0.064376780
    3.539282667    0.381480895   -0.028437902
    3.609527733    0.380053472   -0.017954189
    3.679772800    0.378245623   -0.038739250
    3.750017867    0.374341839   -0.073631116
    3.820262933    0.368212809   -0.098681577
    3.890508000    0.361104710   -0.100152358
    3.960753067    0.354723128   -0.080000233
    4.030998133    0.350179882   -0.050252384
    4.101243200    0.347773367   -0.019223994
    4.171488267    0.347420838    0.006986778
    4.241733333    0.348687587    0.026827103
    4.311978400    0.351005130    0.035293724
    4.382223467    0.353319865    0.026952253
    4.452468533    0.354442043    0.002563934
    4.522713600    0.353644437   -0.026462206
    4.592958667    0.351145757   -0.042380852
    4.663203733    0.348185328   -0.041576864
    4.733448800    0.345443217   -0.039816467
    4.803693867    0.342043611   -0.063975918
    4.873938933    0.335950168   -0.111809349
    4.944184000    0.327138888   -0.127322666
    5.014429067    0.321076545   -0.019735981
    5.084674133    0.328956999    0.274680997
    5.154919200    0.363472250    0.723959624
    5.225164267    0.431376098    1.197986973
    5.295409333    0.528518396    1.529894726
    5.365654400    0.640448163    1.610059832
    5.435899467    0.748777362    1.437183225
    5.506144533    0.838697101    1.104092339
    5.576389600    0.903319623    0.738033031
    5.646634667    0.943918196    0.430906041
    5.716879733    0.966249410    0.221055521
    5.787124800    0.977093678    0.099241878
    5.857369867    0.981727217    0.038856321
    5.927614933    0.983469587    0.013089848
    5.997860000    0.984087402    0.002740898
