#! FIELDS d1 file.free der_d1
#! SET min_d1 0.638293
#! SET max_d1 6.09832
#! SET nbins_d1  79
#! SET periodic_d1 false
    0.638293000    1.757866194   -0.002971232
    0.708293346    1.757262878   -0.013923807
    0.778293692    1.755318374   -0.045668637
    0.848294038    1.749603013   -0.128996027
    0.918294385    1.734719462   -0.319761873
    0.988294731    1.700401033   -0.698757637
    1.058295077    1.630569419   -1.343972558
    1.128295423    1.505595482   -2.266755719
    1.198295769    1.309622128   -3.335929994
    1.268296115    1.042106859   -4.248323514
    1.338296462    0.727645623   -4.613879527
    1.408296808    0.415678563   -4.150725640
    1.478297154    0.165621165   -2.879696168
    1.548297500    0.022942262   -1.166054046
    1.618297846    0.000000000    0.451150823
    1.688298192    0.073257511    1.529256791
    1.758298538    0.197490668    1.907244692
    1.828298885    0.326557782    1.704737778
    1.898299231    0.428778629    1.188282138
    1.968299577    0.491901365    0.627554476
    2.038299923    0.520147540    0.215454374
    2.108300269    0.527632374    0.040360406
    2.178300615    0.530952960    0.083712446
    2.248300962    0.542174192    0.238329450
    2.318301308    0.564252680    0.369846338
    2.388301654    0.591680136    0.385706894
    2.458302000    0.615546623    0.275635428
    2.528302346    0.629071459    0.106703918
    2.598302692    0.631066456   -0.042972727
    2.668303038    0.624635699   -0.133471665
    2.738303385    0.613687344   -0.176047009
    2.808303731    0.600408021   -0.204704085
    2.878304077    0.585003912   -0.237487528
    2.948304423    0.567400907   -0.265397793
    3.018304769    0.548642475   -0.268899820
    3.088305115    0.530664760   -0.243239513
    3.158305462    0.515045466   -0.204644470
    3.228305808    0.501994325   -0.172204526
    3.298306154    0.490805855   -0.150046436
    3.368306500    0.481134249   -0.126128731
    3.438306846    0.473515951   -0.091682360
    3.508307192    0.468578241   -0.052827970
    3.578307538    0.465892640   -0.030002767
    3.648307885    0.463824430   -0.034782642
    3.718308231    0.460699650   -0.058384800
    3.788308577    0.455999931   -0.074954207
    3.858308923    0.450885829   -0.069567976
    3.928309269    0.446794112   -0.048221375
    3.998309615    0.444181438   -0.031032122
    4.068309962    0.442136091   -0.032611490
    4.138310308    0.439366511   -0.049509410
    4.208310654    0.435442505   -0.063369888
    4.278311000    0.431183407   -0.057977322
    4.348311346    0.427860043   -0.038269073
    4.418311692    0.425831889   -0.023265056
    4.488312038    0.424241162   -0.027238597
    4.558312385    0.421980607   -0.038007905
    4.628312731    0.419561892   -0.028287875
    4.698313077    0.419111855    0.016886564
    4.768313423    0.422355108    0.067395398
    4.838313769    0.427420207    0.059073721
    4.908314115    0.428500014   -0.044755100
    4.978314462    0.420530401   -0.178854228
    5.048314808    0.407103734   -0.166367881
    5.118315154    0.405503685    0.185514074
    5.188315500    0.442744082    0.934434812
    5.258315846    0.542203481    1.918230952
    5.328316192    0.709306496    2.806356890
    5.398316538    0.925486651    3.279932844
    5.468316885    1.155591247    3.202167434
    5.538317231    1.363270655    2.670798448
    5.608317577    1.524834483    1.927580725
    5.678317923    1.634180100    1.214277980
    5.748318269    1.699054995    0.670278502
    5.818318615    1.732924972    0.324682009
    5.888318962    1.748462624    0.138882483
    5.958319308    1.754840762    0.051042780
    6.028319654    1.757156525    0.015015665
    6.098320000    1.757870057    0.002730017
