# LAMMPS data file written by OVITO Basic 3.9.2

3790 atoms
6 atom types

17.8541564111 51.4095277834 xlo xhi
17.8541564111 51.4095277834 ylo yhi
17.8541564111 51.4095277834 zlo zhi

Masses

1 12.011  # C
2 1.008  # H
3 15.999  # O
4 12.011  # C
5 15.999  # O
6 1.008  # H

Atoms  # atomic

2772 2 35.5007765217 18.647984837 22.0156891456 -1 0 0
2765 1 36.1596327943 18.6385472415 21.1386305194 -1 0 0
2612 1 33.0905696489 23.0030455207 20.5016261135 -1 0 0
2617 6 33.1029621583 22.2141746113 21.2638218326 -1 0 0
2616 6 32.6588415431 22.4593970437 19.6522322735 -1 0 0
2763 1 37.27812183 19.7609175864 21.2312443689 -1 0 0
2814 2 36.4420227569 23.504268239 18.8834750972 -1 0 0
2789 3 34.5731273211 20.5546837037 19.2320925044 -1 0 0
2759 3 36.8247968563 22.1001359319 20.7118859262 -1 0 0
2611 5 32.4613379374 24.2635592386 20.7653628523 -1 0 0
2797 6 32.1986700519 20.0371645028 19.1810530945 -1 0 0
2796 6 33.056898126 18.5302590439 18.7606169882 -1 0 0
2780 1 36.650078365 18.2412354755 18.2172442338 -1 0 0
2637 2 32.8146657356 24.6279347416 23.7380495548 -1 0 0
2758 2 35.6622783861 19.3049688961 24.1286259927 -1 0 0
2636 2 31.7065056016 23.7894293518 24.7793491739 -1 0 0
2739 2 37.7788884504 21.5978522031 24.3452773339 -1 0 0
2778 1 37.5392764108 19.4879299078 18.3410856343 -1 0 0
2750 1 36.5553327277 18.6896924053 24.2938576679 -1 0 0
2786 2 35.5661560441 18.3780097903 18.3163284815 -1 0 0
2748 1 37.9254066432 19.3520228739 24.0871791297 -1 0 0
2815 2 35.3664044105 24.8040826314 18.5951486706 -1 0 0
2792 1 32.4935479342 19.3793042403 18.3542039384 -1 0 0
2829 2 38.2750530188 24.6607273483 20.5745319853 -1 0 0
2863 2 38.3954365499 24.4608821895 24.8230405271 -1 0 0
2764 1 38.1169679505 19.647418193 19.9355471245 -1 0 0
2749 1 38.2858915818 19.6336788328 22.5247039223 -1 0 0
2770 2 38.6278424933 18.6906013525 20.0996242646 -1 0 0
2755 2 38.8527534757 20.5679022305 22.4282319353 -1 0 0
2769 2 38.7447900306 20.5462738274 19.9717516416 -1 0 0
2858 6 41.4797448211 23.3672310251 21.1774466166 -1 0 0
2852 1 40.6782293162 23.0287210046 21.8455756654 -1 0 0
2856 6 41.0224353553 22.5997681551 22.7947512554 -1 0 0
2857 6 40.0379135313 22.3927702482 21.2218971403 -1 0 0
2851 5 39.865623826 24.1132014452 22.2704514915 -1 0 0
2754 2 39.1421075066 19.029098426 22.2009917157 -1 0 0
3149 6 43.2498603592 18.2293965867 19.9629538971 -1 0 0
2774 3 39.8841460477 19.2556735973 18.0311594449 -1 0 0
3089 6 43.5091475791 23.53519062 22.3325717998 -1 0 0
3450 6 42.7640653135 20.0679442076 24.3901522865 0 0 0
2828 6 41.0607434409 23.2593091244 18.5007353074 -1 0 0
2821 5 38.911772658 23.5312980541 18.047842282 -1 0 0
2827 6 40.2264647402 21.8234998594 18.1509414718 -1 0 0
3145 1 44.197826858 18.6559394445 20.3134299258 -1 0 0
3082 3 44.4903980186 22.6797466903 19.958836048 -1 0 0
3150 6 44.4777508468 19.4725813681 19.6365612331 -1 0 0
3151 6 44.0709197169 19.0725546061 21.320276024 -1 0 0
3067 3 50.631321254 23.4792709885 20.9207525927 -1 0 0
3062 2 49.6562709422 22.7135941524 18.4784477078 -1 0 0
3094 2 47.0785373536 21.5139595379 21.4212212079 -1 0 0
3088 1 47.6236968718 22.304021223 20.8901690771 -1 0 0
3095 2 48.0950505367 23.0406275842 21.5524759183 -1 0 0
3096 2 48.4907823711 21.8782533763 20.3702680952 -1 0 0
3086 1 46.908154674 23.0301798102 19.8070610457 -1 0 0
3083 4 45.4817568251 23.2605889416 20.4766277624 -1 0 0
3178 1 49.0888561893 20.3804867503 23.8187331493 -1 0 0
3093 2 46.2891008867 21.1019475119 18.9042721125 -1 0 0
3087 1 46.7145084166 22.0260271562 18.4937625085 -1 0 0
3057 1 49.7441662761 23.7467986674 18.120431747 -1 0 0
3142 3 46.8433369955 19.176605667 20.564515153 -1 0 0
3176 1 50.0026160672 19.210057503 23.4198099927 -1 0 0
3168 2 49.4207466698 19.6304494243 21.3478190659 -1 0 0
3162 1 49.4346591857 18.7562574057 22.0103953319 -1 0 0
3167 2 48.3793662748 18.4949206083 22.1569304894 -1 0 0
3092 2 47.660089726 21.6274897736 18.105874835 -1 0 0
3185 2 48.0650095053 19.9892175925 23.8641092458 -1 0 0
3186 2 49.2182692036 21.2979419977 23.2314166303 -1 0 0
3074 6 50.3371895041 24.2938648846 23.2359154252 -1 0 0
3068 4 49.9433152639 24.4458176944 20.671454545 -1 0 0
3152 2 48.9918354462 18.2451439396 19.2516759919 -1 0 0
3143 4 46.4579053271 18.0438715333 20.4698186219 -1 0 0
3144 5 45.2098714111 51.2742745149 20.2928620235 -1 -1 0
3465 6 46.1059934899 19.4928018628 24.2215398822 0 0 0
3466 6 44.5707142498 18.7474066559 24.4179181984 0 0 0
3173 4 49.8666265136 18.1355182166 24.5465036433 -1 0 0
1367 1 22.6114501581 26.4119751736 23.6712473675 -1 -1 0
1368 1 23.3426737632 25.7497172643 22.3913655144 -1 -1 0
1364 4 21.2994300405 27.1070335438 23.4740509836 -1 -1 0
1363 3 20.5822466652 26.7722624176 22.5921317061 -1 -1 0
1348 3 23.0620320148 29.0764744842 23.1897612063 -1 -1 0
1408 3 19.9166523685 30.0532183077 20.5746059683 -1 -1 0
1388 2 22.4596152025 28.1354442856 20.7982514466 -1 -1 0
1409 4 19.9873145669 29.2666337728 19.6368952684 -1 -1 0
1421 2 22.5114518045 30.1291202735 19.6024881412 -1 -1 0
1410 5 19.140233259 28.2183480463 19.5391572606 -1 -1 0
1383 1 22.6618389897 27.1737840529 20.3106781012 -1 -1 0
1389 2 21.7237580249 26.615507696 20.4190488251 -1 -1 0
1382 1 23.8186148305 26.4980634099 21.098331222 -1 -1 0
1397 1 22.7476994059 27.4609644068 18.7012506131 -1 -1 0
1414 1 21.9640098904 30.5826748947 18.7670193639 -1 -1 0
1412 1 20.8941790263 29.4945529211 18.4414095221 -1 -1 0
1355 6 20.7559766939 30.7239041042 23.8030419289 -1 -1 0
1411 1 18.3360782746 27.9937809605 20.7310242646 -1 -1 0
1349 4 23.1984750114 29.3984760508 24.3523719535 -1 -1 0
1415 6 18.2812450738 26.9050562048 20.853844421 -1 -1 0
1404 2 20.8109156051 27.5106883002 51.3305090634 -1 -1 -1
1372 6 19.5729863654 28.9729836253 23.6170738652 -1 -1 0
1417 6 18.843586325 28.3471177356 21.6371155874 -1 -1 0
1394 4 22.6997704846 26.0873693216 17.9696821229 -1 -1 0
3076 6 18.1114531566 25.2031850507 22.3985388194 0 0 0
1350 5 22.7073157457 30.5750779403 24.8514022256 -1 -1 0
1370 6 18.7105516779 27.5919090346 24.3273506463 -1 -1 0
1416 6 50.8205812064 28.2248370899 20.6738717445 -2 -1 0
1351 1 21.7183308884 31.1846433011 24.0580054138 -1 -1 0
1357 6 22.1465693783 31.6421580763 23.1576134809 -1 -1 0
1420 2 21.5756422956 31.5790323132 19.0116723257 -1 -1 0
1398 1 21.6187871633 28.2401777834 17.9115249011 -1 -1 0
740 3 27.3747340467 24.3324617196 18.9660156806 0 1 0
1392 2 23.8991680522 24.6037728712 20.0463231113 -1 -1 0
1373 2 24.1647010987 25.1562719122 22.8103001798 -1 -1 0
1358 2 24.6757520703 26.9991778682 24.4454634475 -1 -1 0
1405 2 24.2372578561 29.2179946694 18.3038538877 -1 -1 0
1384 1 24.5789118078 25.4213274469 20.3164446796 -1 -1 0
1391 2 25.4130130302 24.9602505619 20.8596719299 -1 -1 0
1390 2 25.1037125849 25.8604316162 19.4590156797 -1 -1 0
2634 2 28.6562705115 25.1573752831 22.64599863 -1 0 0
2628 1 30.7438713254 25.1161410638 23.2834769616 -1 0 0
1379 4 24.8790119504 27.5179119714 21.5575862057 -1 -1 0
1378 3 25.0740348157 28.5959524135 20.8932207768 -1 -1 0
1381 1 27.087021871 27.7523746146 22.5003804767 -1 -1 0
1386 6 26.7655885408 28.6486970381 23.0450818739 -1 -1 0
1387 6 27.6614335464 27.9901081654 21.5965292007 -1 -1 0
1385 6 27.7219531094 27.2481176586 23.2392986852 -1 -1 0
1380 5 25.8660085179 26.9765828674 22.3087299169 -1 -1 0
2602 6 28.6403601117 26.831946571 20.2264393897 -1 0 0
2594 3 29.9387406583 28.8044066541 20.7464210481 -1 0 0
2619 2 30.6186084981 25.7531351767 21.04552294 -1 0 0
2603 6 28.0608892859 28.1502568343 19.1784094055 -1 0 0
2597 1 28.6510609019 27.225852745 19.2026542272 -1 0 0
2596 5 29.9592028691 27.4789725968 18.8546171984 -1 0 0
1327 6 28.4317420737 30.5292850571 22.6498242151 -1 -1 0
2595 4 30.5196214729 28.3900445045 19.7059225302 -1 0 0
2620 2 30.578890432 26.957876669 22.2529767363 -1 0 0
2069 6 26.669536606 30.6806366211 18.0723784047 0 -1 0
2625 4 30.6517914728 26.0867706893 24.4519214659 -1 0 0
2601 6 28.2338327973 26.4848185883 18.5096883905 -1 0 0
1325 6 26.9022759454 30.8833084613 23.421809721 -1 -1 0
1321 1 27.9861690745 31.0165992495 23.5258393111 -1 -1 0
1399 1 24.1528601604 28.1320120384 18.1737325349 -1 -1 0
2579 3 30.7326620138 30.3888235897 17.9420087139 -1 0 0
2614 1 31.0883121938 26.0197479514 22.0003572892 -1 0 0
2609 3 34.3636196992 24.8533043713 21.8786593533 -1 0 0
2610 4 33.2805087874 25.1614373479 21.3656049146 -1 0 0
2621 2 33.6930257235 26.7549611204 23.4120949083 -1 0 0
2615 1 33.2992813584 27.2852535803 22.5362135856 -1 0 0
2623 2 32.6667414518 28.1476742966 22.7802151671 -1 0 0
2613 1 32.5200129187 26.438386929 21.5594060251 -1 0 0
2622 2 34.1672259743 27.7921774933 22.0967675304 -1 0 0
2608 2 32.1976994114 29.4790662182 21.4457683142 -1 0 0
2600 1 32.5528284489 29.5519231828 20.4103998083 -1 0 0
2605 2 33.6741815247 26.8050663087 19.8174765425 -1 0 0
2599 1 32.6286021889 26.9969271651 20.0883384809 -1 0 0
2607 2 33.6458095715 29.4584204373 20.4182760583 -1 0 0
2598 1 32.050072691 28.4069078574 19.5829225526 -1 0 0
2606 2 32.3328763866 30.521247869 19.9462411464 -1 0 0
2604 2 32.1812016838 26.2408849548 19.4313410038 -1 0 0
2830 2 36.5728153532 25.2634885409 20.628811241 -1 0 0
2841 6 35.6427648262 29.66003438 22.3883410657 -1 0 0
2834 3 36.0311566157 27.7705549261 20.4832563308 -1 0 0
2843 6 36.3664980776 30.1367579164 20.7986356827 -1 0 0
2837 1 36.5711379678 29.8691837136 21.8426373552 -1 0 0
2835 4 37.1065487444 27.8145763757 21.0347409483 -1 0 0
2591 2 34.1954862401 30.3979341974 18.4755116587 -1 0 0
2844 2 37.3577913786 26.8290686614 23.3396910299 -1 0 0
2842 6 37.0944361508 30.7341054924 22.268644274 -1 0 0
2824 1 37.5850877983 25.4489809785 20.2489298741 -1 0 0
2836 5 37.4889321265 28.8479849509 21.7903193169 -1 0 0
2845 2 37.5997031349 25.2293057415 22.7927103203 -1 0 0
2584 1 32.5873587681 28.3279583864 18.0694146067 -1 0 0
1240 2 34.8117711265 31.3920499658 24.4755867111 -1 -1 0
2590 2 33.5815712833 27.8717446925 18.1520209946 -1 0 0
3085 1 44.2406831944 24.3184031406 22.0983787085 -1 0 0
2823 1 37.5610764732 25.3734711069 18.6247093402 -1 0 0
2838 1 38.0708898232 26.6700556732 21.1570928712 -1 0 0
3091 6 43.8047755418 24.9214353567 21.2923083858 -1 0 0
2839 1 38.0314226895 26.234419405 22.7103852961 -1 0 0
2850 4 40.3519835764 25.1318406085 23.0515505219 -1 0 0
2849 3 41.5428220532 25.342535414 22.9825174467 -1 0 0
2853 1 39.3150547968 26.1745351204 23.622373007 -1 0 0
2847 2 39.4866975461 27.5799476238 19.6722261722 -1 0 0
2848 2 40.2784866732 26.4466131097 20.8116591717 -1 0 0
2840 1 39.461802993 27.1686752835 20.6889110753 -1 0 0
2846 2 39.6793703157 28.0621490778 21.2870599056 -1 0 0
2859 2 40.6351853199 27.8122702022 23.0136401709 -1 0 0
2854 1 39.9486325979 27.6190321745 23.8471372436 -1 0 0
1166 2 38.3118309394 30.3171235337 19.0899625053 -1 -1 0
1150 2 39.9125527216 30.1570428133 20.0758804412 -1 -1 0
1140 5 42.8733550515 30.1289784417 20.8120408032 -1 -1 0
1139 4 42.3487002865 30.5025669314 19.6025820399 -1 -1 0
1138 3 43.0189278827 30.3901340925 18.5924349326 -1 -1 0
2860 2 39.1045302825 28.3141930143 23.7596409678 -1 0 0
2876 2 42.2813779314 29.5136024474 24.1877803488 -1 0 0
2875 2 42.4538938541 26.772562941 24.3811764876 -1 0 0
1141 1 44.056404636 29.2310014419 20.5949816367 -1 -1 0
1144 1 40.2387159169 30.9664652913 20.7406104815 -1 -1 0
1151 2 40.6660930491 30.5819380489 21.6749019436 -1 -1 0
1146 6 43.7370386176 28.3270991482 20.0617097373 -1 -1 0
3106 6 43.1914718329 25.1405647675 18.9520503586 -1 0 0
1159 1 38.1743696081 31.1887880311 18.4382586649 -1 -1 0
2855 1 38.9203482193 25.4155033313 24.9518005608 -1 0 0
1147 6 44.5542863536 28.9998413926 21.5447665381 -1 -1 0
2892 2 44.5625050622 27.7938749192 24.5799121516 -1 0 0
1152 2 39.3455394313 31.5354564078 21.0267886971 -1 -1 0
2878 2 40.7202660702 30.1330565659 24.0989990965 -1 0 0
3084 5 45.5083981635 23.8556289528 21.6793300827 -1 0 0
3072 1 47.592210025 24.3784799662 19.533129033 -1 0 0
3071 1 49.2060023105 24.6096460871 19.3018987243 -1 0 0
3090 6 44.3758334311 25.0081371427 22.9406459159 -1 0 0
1121 2 44.4059006462 31.182774393 23.3436860287 -1 -1 0
3105 6 44.1840093181 26.4766716492 18.2490806167 -1 0 0
1145 6 44.8177289206 29.7927063172 20.0397469032 -1 -1 0
3077 2 47.0970164777 24.9104968787 18.7114513464 -1 0 0
3081 2 50.4373874738 26.4193788936 18.749875094 -1 0 0
3075 6 50.4670750808 26.0626715299 23.3351503897 -1 0 0
3070 1 50.6052021011 25.1976183998 22.6748349036 -1 0 0
3069 5 49.7891390313 25.4418691773 21.5081985313 -1 0 0
3078 2 47.3873676836 25.025896587 20.394699618 -1 0 0
3080 2 48.9362669068 26.8749901552 19.5683431367 -1 0 0
1093 3 46.671624301 30.6321878446 21.2494892254 -1 -1 0
1080 5 49.532874782 29.8920255796 23.023550007 -1 -1 0
1081 1 49.1339755385 28.5764656459 23.449063731 -1 -1 0
3073 1 49.3764150735 26.1629348239 18.8593582136 -1 0 0
1086 6 48.7153821953 27.9681062935 22.6378356257 -1 -1 0
1087 6 50.0084154374 28.1239699547 23.9328153135 -1 -1 0
1079 4 50.084564625 30.6802218506 23.9837862417 -1 -1 0
1099 1 46.9786482185 31.2293552124 24.250150518 -1 -1 0
1106 2 46.3031080584 30.3942166058 24.0274349355 -1 -1 0
1102 6 47.1550352759 31.3006752995 19.0706566528 -1 -1 0
2907 2 45.8592016555 25.528323089 24.4930067177 -1 0 0
1085 6 48.3224315524 28.6952313317 24.1775579987 -1 -1 0
1101 6 48.5050034138 32.4486036223 18.7848259315 -1 -1 0
3079 2 48.9115203474 26.4457809332 17.9068435797 -1 0 0
1094 4 47.5027078713 31.4283834064 21.6462484415 -1 -1 0
1078 3 49.9801520014 30.4287295915 25.1905220813 -1 -1 0
2038 6 23.6705575613 31.4325576379 21.0798502936 0 -1 0
2053 6 21.3664047005 33.7137612883 19.154372661 0 -1 0
2054 6 20.8979115243 34.6826615291 20.5715759261 0 -1 0
2049 1 21.705526226 34.0868550308 20.1286468937 0 -1 0
2048 5 22.843056094 34.9709783017 19.9385816808 0 -1 0
2055 6 22.0979409102 33.2837972513 20.7646669238 0 -1 0
2046 3 23.8363817506 33.5906510003 18.5986527715 0 -1 0
2027 2 23.8726031445 35.2186375379 22.7339004917 0 -1 0
2047 4 23.8972279852 34.5547352583 19.3415954747 0 -1 0
2052 1 24.1479637268 36.8369165701 18.5610828723 0 -1 0
2060 2 23.4840353204 37.3267008498 19.2840787456 0 -1 0
1074 2 18.5817069467 33.102035563 24.0483086436 0 -1 0
1356 6 21.4813845607 32.035354914 24.7088194609 -1 -1 0
1839 1 18.1998676184 37.3193390706 22.9423546163 0 -1 0
1845 6 51.3926279202 36.7329858332 23.7956515294 -1 -1 0
2041 2 24.4372834202 36.678405488 21.0669774668 0 -1 0
1844 6 18.5622779822 38.2190886258 23.4547237148 0 -1 0
1843 6 19.0732808232 36.815869698 22.5098263759 0 -1 0
1090 2 18.2483123438 31.5551847975 22.1682981926 0 -1 0
1829 6 51.1727569052 33.8480357377 19.2888914879 -1 -1 0
2029 2 23.85695097 32.8180937272 23.7847570356 0 -1 0
1821 3 51.0361260506 36.2653927469 19.397911792 -1 -1 0
2003 5 22.6671685431 37.4521492546 23.298819817 0 -1 0
1063 3 18.9522635515 31.1811767733 25.3070421296 0 -1 0
1824 1 51.0413150973 34.0918029498 18.2274240006 -1 -1 0
1830 6 50.8590716415 33.1458655015 51.2580075661 -1 -1 -1
2040 6 25.2318975166 31.1393263381 21.914937473 0 -1 0
2070 6 28.1324766717 31.2788870975 18.9937173428 0 -1 0
2064 1 27.4574538108 31.4405292209 18.1442298434 0 -1 0
2058 2 24.8787887325 37.4854947386 18.0624304014 0 -1 0
2050 1 24.9020167913 35.6756890456 19.2332520698 0 -1 0
2036 1 25.3234828086 36.1534818212 20.6894611309 0 -1 0
2033 5 24.7890516094 33.1000545612 21.3161208267 0 -1 0
2039 6 25.132246453 31.4144753611 20.1207508367 0 -1 0
2026 2 24.9168722893 36.4040954881 23.2157038816 0 -1 0
2021 1 24.9099877822 35.3159070153 23.0770977196 0 -1 0
2042 2 26.1188929117 36.9021630418 20.5884080292 0 -1 0
1326 6 28.1841556645 32.0927057443 23.604635731 -1 -1 0
1221 6 30.2889234479 32.0044365178 20.4746634255 -1 -1 0
2034 1 24.7365188509 31.6903483042 21.105995179 0 -1 0
2031 3 27.0182130684 32.9394576638 21.5109553094 0 -1 0
2032 4 26.0466784214 33.6362672457 21.4253759883 0 -1 0
2035 1 25.8911757424 35.1380386024 21.8662066385 0 -1 0
2037 1 27.341543488 35.5993635807 22.1646744543 0 -1 0
2056 2 26.9947141352 34.9377775949 18.9546214561 0 -1 0
2044 2 27.8335587284 34.9828163253 22.9270413796 0 -1 0
1220 6 29.4546820032 32.729675294 21.8615498159 -1 -1 0
1216 1 29.9224031263 32.9495782402 20.8939278669 -1 -1 0
1222 6 29.1329043809 33.3471432767 20.2442769354 -1 -1 0
2043 2 27.8721039845 35.6017480187 21.2045117557 0 -1 0
2045 2 27.3112698516 36.6397189923 22.5113106752 0 -1 0
2051 1 26.2384085958 35.3798934517 18.294357857 0 -1 0
2057 2 26.7260691148 36.3283699914 18.0374685119 0 -1 0
2063 5 26.9286235505 32.7118597551 18.2056349697 0 -1 0
2083 6 29.4061271637 36.7942934426 19.3879799715 0 -1 0
1215 5 30.9765334125 33.9008883765 21.1300209519 -1 -1 0
2030 2 25.6475863645 32.6627736358 23.8818943784 0 -1 0
2586 6 31.3543842447 33.0608664205 18.7384870482 -1 0 0
2079 1 30.1987523491 36.2765548623 18.8338097839 0 -1 0
2084 6 30.5319145123 35.4314581398 19.4488123019 0 -1 0
2085 6 30.9615765146 36.9976034904 18.515061034 0 -1 0
1237 6 29.4752623921 34.326311171 24.5794212238 -1 -1 0
1241 2 33.3531866951 31.4875084417 23.6193673046 -1 -1 0
1242 2 34.8892252985 32.0110132151 22.8018255541 -1 -1 0
1225 2 31.5380187298 36.1392140815 22.3506584011 -1 -1 0
1226 2 31.9669690906 36.3187213626 20.6672480988 -1 -1 0
1213 3 32.352542159 32.3581755996 21.7124129572 -1 -1 0
1208 2 34.8645427322 33.5607673549 20.7232560171 -1 -1 0
1218 1 33.9271736167 34.5678992018 23.1460920801 -1 -1 0
1224 2 33.8248167562 35.5639372262 23.5942488333 -1 -1 0
1223 2 34.9990507354 34.6559854551 22.9299134468 -1 -1 0
1217 1 33.1215697466 34.5866881906 21.7990943362 -1 -1 0
1203 1 34.0442272239 34.2416359424 20.4645803123 -1 -1 0
1202 1 34.6637136078 35.2394753992 19.3291717497 -1 -1 0
1227 2 33.1000623534 36.7978276089 21.8818084916 -1 -1 0
1214 4 32.0676839642 33.4999996247 21.7500861351 -1 -1 0
1219 1 32.3673366752 36.0171156829 21.6430310415 -1 -1 0
1209 2 33.4078247642 33.5318835306 19.9217571008 -1 -1 0
1199 4 35.6229460169 36.2112024013 19.9961301265 -1 -1 0
1234 1 34.3061732245 32.019264417 23.7310159576 -1 -1 0
1198 3 35.81268695 36.268523993 21.1708691703 -1 -1 0
1193 2 35.6986458502 33.4635993709 18.7560649651 -1 -1 0
1200 5 36.3606757466 36.9320157802 19.0885980705 -1 -1 0
1188 1 35.2474777404 34.2607805147 18.1524405533 -1 -1 0
1204 1 33.5037576124 36.0046839939 18.6948354902 -1 -1 0
1212 2 33.4178122228 36.9019044463 19.3201525252 -1 -1 0
1211 2 32.5453589258 35.4790300493 18.6022474896 -1 -1 0
1232 1 33.9412837276 33.4853395533 24.2736299356 -1 -1 0
1201 1 37.4783551054 37.6722302257 19.7163881315 -1 -1 0
1230 5 31.5631623181 33.8729414109 24.3551931473 -1 -1 0
1167 2 37.8962083381 32.0346255698 19.0790376516 -1 -1 0
1184 4 37.7046738954 35.1062608715 17.8574429856 -1 -1 0
1206 6 38.0934651674 37.0838257717 20.4083652741 -1 -1 0
1142 1 41.260436481 31.6571872816 19.8072518715 -1 -1 0
1122 2 42.9664959398 32.2820220878 23.5618581783 -1 -1 0
1183 3 38.1286179186 34.5533279278 18.9499504175 -1 -1 0
1114 1 44.0593550528 32.2122419123 23.4970335364 -1 -1 0
1134 2 42.0392464697 32.618964581 21.6468180245 -1 -1 0
1128 1 41.864623741 32.9372096177 20.6116176419 -1 -1 0
1133 2 41.071860278 33.6571625222 20.8495389013 -1 -1 0
1116 6 42.0958343143 36.6450189057 23.3803439084 -1 -1 0
1111 1 42.0367531263 35.6030497118 23.7183126339 -1 -1 0
1110 5 42.7923501982 34.6665330795 22.9512890675 -1 -1 0
