#! FIELDS d1 file.free der_d1
#! SET min_d1 0.698459
#! SET max_d1 6.07881
#! SET nbins_d1  78
#! SET periodic_d1 false
    0.698459000    1.454407825   -0.006080378
    0.768333688    1.453462793   -0.022412272
    0.838208377    1.450513863   -0.068155375
    0.908083065    1.442352558   -0.180221520
    0.977957753    1.422348623   -0.419158589
    1.047832442    1.379062583   -0.857925689
    1.117707130    1.296668878   -1.540406611
    1.187581818    1.159131744   -2.416350987
    1.257456506    0.958956041   -3.287688306
    1.327331195    0.707244272   -3.832651406
    1.397205883    0.438346858   -3.737960028
    1.467080571    0.202698811   -2.886430156
    1.536955260    0.048263110   -1.471169150
    1.606829948    0.000000000    0.068636709
    1.676704636    0.049595540    1.261663282
    1.746579325    0.161392054    1.825344624
    1.816454013    0.289733830    1.756598918
    1.886328701    0.397026262    1.269313820
    1.956203390    0.464214816    0.657311815
    2.026078078    0.491921395    0.172909581
    2.095952766    0.494631624   -0.046574753
    2.165827455    0.491609910   -0.002109777
    2.235702143    0.497862066    0.189817278
    2.305576831    0.518124491    0.367429604
    2.375451519    0.546594708    0.414843399
    2.445326208    0.572689789    0.305613605
    2.515200896    0.587452498    0.108658884
    2.585075584    0.588212849   -0.079447405
    2.654950273    0.578171829   -0.196115628
    2.724824961    0.562689329   -0.237774932
    2.794699649    0.545885254   -0.240943897
    2.864574338    0.529217668   -0.238014685
    2.934449026    0.512669154   -0.237406199
    3.004323714    0.496347719   -0.231380952
    3.074198403    0.480652063   -0.220039581
    3.144073091    0.465537913   -0.216957373
    3.213947779    0.449966151   -0.233095395
    3.283822468    0.432771017   -0.258701546
    3.353697156    0.414297537   -0.265323316
    3.423571844    0.396780515   -0.230657203
    3.493446532    0.383095822   -0.159392772
    3.563321221    0.374721051   -0.085206740
    3.633195909    0.370592210   -0.040810373
    3.703070597    0.368141911   -0.035955267
    3.772945286    0.365180081   -0.051662901
    3.842819974    0.361215905   -0.061570083
    3.912694662    0.357133869   -0.054789263
    3.982569351    0.353877282   -0.039993582
    4.052444039    0.351415231   -0.034618078
    4.122318727    0.348764180   -0.045034296
    4.192193416    0.345079145   -0.062546459
    4.262068104    0.340448249   -0.069443775
    4.331942792    0.335980790   -0.058039695
    4.401817481    0.332700966   -0.036317428
    4.471692169    0.330857872   -0.018593659
    4.541566857    0.330036218   -0.007916046
    4.611441545    0.330012491    0.006923301
    4.681316234    0.331415192    0.031783101
    4.751190922    0.334439586    0.046005510
    4.821065610    0.336779682    0.005735895
    4.890940299    0.333562324   -0.111157741
    4.960814987    0.321037299   -0.241309182
    5.030689675    0.303308231   -0.230698128
    5.100564364    0.296262947    0.086782172
    5.170439052    0.324008228    0.756798398
    5.240313740    0.407123836    1.631750668
    5.310188429    0.550178841    2.418433235
    5.380063117    0.736602641    2.837788634
    5.449937805    0.935433598    2.772311468
    5.519812494    1.114861467    2.310150811
    5.589687182    1.254265566    1.664586871
    5.659561870    1.348451836    1.046343268
    5.729436558    1.404185080    0.576834047
    5.799311247    1.433234026    0.279121137
    5.869185935    1.446559955    0.118970241
    5.939060623    1.451988068    0.044122894
    6.008935312    1.453989026    0.012835009
    6.078810000    1.454619123    0.001914529
